date,n_rows,avg_miss
2023-06-01,2,0.05263157894736842
2023-06-02,75,0.1379824561403509
2023-06-05,70,0.0030075187969924814
2023-06-06,70,0.0034774436090225565
2023-06-07,69,0.002192982456140351
2023-06-08,68,0.002418730650154799
2023-06-09,68,0.028541021671826622
2023-06-12,71,0.006208302446256486
2023-06-13,69,0.003432494279176201
2023-06-14,69,0.003909229595728451
2023-06-15,70,0.0025375939849624062
2023-06-16,66,0.030502392344497604
2023-06-20,67,0.005891594658287509
2023-06-21,75,0.004385964912280701
2023-06-22,71,0.0029651593773165306
2023-06-23,72,0.03353435672514621
2023-06-26,61,0.004206212251941328
2023-06-27,55,0.004904306220095694
2023-06-28,52,0.007970647773279353
2023-06-29,46,0.007008009153318079
2023-06-30,55,0.12332535885167462
2023-07-03,59,0.03479036574487065
2023-07-05,53,0.002482621648460774
2023-07-06,56,0.007401315789473684
2023-07-07,54,0.028021442495126708
2023-07-10,54,0.0047514619883040924
2023-07-11,54,0.0043859649122807015
2023-07-12,52,0.0034159919028340082
2023-07-13,55,0.00825358851674641
2023-07-14,57,0.03058633425669437
2023-07-17,55,0.002033492822966507
2023-07-18,55,0.002033492822966507
2023-07-19,56,0.0018796992481203006
2023-07-20,52,0.0031629554655870445
2023-07-21,53,0.031901688182720954
2023-07-24,46,0.002717391304347826
2023-07-25,48,0.0038377192982456134
2023-07-26,38,0.007617728531855956
2023-07-27,29,0.003629764065335753
2023-07-28,46,0.1297196796338673
2023-07-31,46,0.008867276887871853
2023-08-01,49,0.007250268528464018
2023-08-02,57,0.017428439519852262
2023-08-03,55,0.005263157894736842
2023-08-04,54,0.030579922027290454
2023-08-07,55,0.008373205741626795
2023-08-08,63,0.012426900584795321
2023-08-09,64,0.0034950657894736842
2023-08-10,57,0.0035780240073868884
2023-08-11,64,0.03834292763157895
2023-08-14,54,0.0030458089668615983
2023-08-15,60,0.008881578947368421
2023-08-16,59,0.004014272970561998
2023-08-17,59,0.004571810883140054
2023-08-18,63,0.040517961570593154
2023-08-21,57,0.0030009233610341643
2023-08-22,58,0.011683303085299456
2023-08-23,52,0.005313765182186235
2023-08-24,42,0.010651629072681704
2023-08-25,17,0.034055727554179564
2023-08-28,19,0.010734072022160665
2023-08-29,18,0.005116959064327485
2023-08-30,19,0.00865650969529086
