date,mid_t,F_t,y_price,abs_y
2022-06-10,70.0,28920.0,16.61282683331181,16.61282683331181
2023-02-21,65.0,24490.0,16.570678333940975,16.570678333940975
2021-04-28,810.0,55410.0,16.536206712199053,16.536206712199053
2022-05-05,90.0,36270.0,16.52332693862047,16.52332693862047
2021-07-20,107.5,29715.0,16.493825443402603,16.493825443402603
2020-05-29,405.0,9470.0,16.466178095434493,16.466178095434493
2023-04-10,57.5,29420.0,16.444980761551093,16.444980761551093
2022-03-14,110.0,38830.0,16.345421361537113,16.345421361537113
2021-04-12,220.0,60545.0,16.286267348752993,16.286267348752993
2021-04-28,1200.0,55410.0,16.22544579661765,16.22544579661765
2020-08-25,27.0,11310.0,16.141198203002816,16.141198203002816
2021-11-24,657.5,57415.0,16.1398590247663,16.1398590247663
2020-09-18,32.5,10880.0,16.126782962459785,16.126782962459785
2020-01-23,17.5,8370.0,16.09760155870063,16.09760155870063
2020-05-29,210.0,9470.0,16.081195057792037,16.081195057792037
2023-07-21,75.0,29885.0,16.017111718383603,16.017111718383603
2021-07-08,280.0,32960.0,15.959441109759531,15.959441109759531
2021-11-02,125.0,64015.0,15.935987036792126,15.935987036792126
2023-05-22,147.5,26865.0,15.867525849755538,15.867525849755538
2020-02-14,22.5,10495.0,15.751198294992038,15.751198294992038
2020-03-19,220.0,6240.0,15.742067675305004,15.742067675305004
2020-01-17,27.5,8925.0,15.73382439153865,15.73382439153865
2023-06-15,7.5,25470.0,15.520002623137538,15.520002623137538
2022-10-27,85.0,20625.0,15.513456165851181,15.513456165851181
2021-07-23,262.5,32270.0,15.441380186802485,15.441380186802485
2021-06-07,160.0,35645.0,15.358549583183901,15.358549583183901
2021-07-08,135.0,32960.0,15.291654124024344,15.291654124024344
2021-05-14,245.0,50190.0,15.2563375084063,15.2563375084063
2020-05-29,240.0,9470.0,15.246412375980283,15.246412375980283
2023-05-22,110.0,26865.0,15.224426255922756,15.224426255922756
2021-01-21,297.5,31920.0,15.215977061784345,15.215977061784345
2023-06-16,75.0,26445.0,15.194149116714277,15.194149116714277
2021-05-12,250.0,54445.0,15.193295612848868,15.193295612848868
2021-04-28,1025.0,55410.0,15.159409666235655,15.159409666235655
2020-10-08,16.5,10955.0,15.150175871697815,15.150175871697815
2023-03-10,8.0,19965.0,15.115884984196136,15.115884984196136
2020-10-15,30.0,11595.0,14.91618083856154,14.91618083856154
2020-08-13,24.5,11590.0,14.89839162053673,14.89839162053673
2020-05-22,22.0,9175.0,14.867593917039558,14.867593917039558
2022-04-20,97.5,41235.0,14.865380697792697,14.865380697792697
2023-03-24,62.5,27915.0,14.829913999366351,14.829913999366351
2023-07-21,157.5,29885.0,14.783472508548249,14.783472508548249
2023-06-27,57.5,30705.0,14.776459978076673,14.776459978076673
2023-06-05,47.5,25640.0,14.760750016897775,14.760750016897775
2020-05-29,90.0,9470.0,14.755844077797866,14.755844077797866
2023-03-24,10.0,27915.0,14.671510904399895,14.671510904399895
2021-11-19,305.0,57900.0,14.625345464505017,14.625345464505017
2020-01-17,52.5,8925.0,14.435662643145417,14.435662643145417
2021-10-08,150.0,55180.0,14.32906909843113,14.32906909843113
2023-03-22,14.5,26800.0,14.276966828833208,14.276966828833208
2021-09-21,85.0,42030.0,14.275672377262111,14.275672377262111
2020-05-08,22.5,10030.0,14.271918740327697,14.271918740327697
2021-08-23,137.5,49280.0,14.22188386247792,14.22188386247792
2021-09-07,162.5,46780.0,14.137235726898092,14.137235726898092
2021-07-23,142.5,32270.0,14.116315084125372,14.116315084125372
2020-09-18,29.5,10880.0,14.103335336571021,14.103335336571021
2021-07-08,205.0,32960.0,14.07265596710127,14.07265596710127
2023-05-25,10.0,26470.0,14.035148390922279,14.035148390922279
2023-03-24,45.0,27915.0,14.010107555705703,14.010107555705703
2021-09-09,140.0,46645.0,13.947425146747182,13.947425146747182
2021-03-08,160.0,52145.0,13.946915443117025,13.946915443117025
2021-06-16,157.5,38565.0,13.925591504490281,13.925591504490281
2021-04-23,120.0,50845.0,13.915411469673314,13.915411469673314
2020-03-19,190.0,6240.0,13.906518633297223,13.906518633297223
2022-09-12,55.0,22455.0,13.878752583478171,13.878752583478171
2020-06-18,23.0,9410.0,13.87269704306415,13.87269704306415
2023-07-10,125.0,31055.0,13.85256709389314,13.85256709389314
2023-06-15,29.5,25470.0,13.818345851983274,13.818345851983274
2021-06-03,217.5,38715.0,13.742292057101324,13.742292057101324
2020-05-08,47.5,10030.0,13.716801735939127,13.716801735939127
2023-07-03,36.5,31700.0,13.682420288864419,13.682420288864419
2022-05-25,100.0,29535.0,13.672561435476137,13.672561435476137
2021-07-20,222.5,29715.0,13.662114587885542,13.662114587885542
2021-06-18,345.0,35285.0,13.627890651844954,13.627890651844954
2023-05-25,22.5,26470.0,13.610778638119237,13.610778638119237
2023-03-22,145.0,26800.0,13.588520492620054,13.588520492620054
2022-09-09,80.0,21345.0,13.57790592985883,13.57790592985883
2023-03-10,12.5,19965.0,13.553133201021181,13.553133201021181
2023-03-06,37.5,22390.0,13.536939705297216,13.536939705297216
2022-09-15,45.0,19730.0,13.519369134305698,13.519369134305698
2020-05-29,225.0,9470.0,13.486080168354857,13.486080168354857
2023-08-22,65.0,25730.0,13.48515648382859,13.48515648382859
2021-01-26,865.0,31950.0,13.48135325820606,13.48135325820606
2020-05-22,31.5,9175.0,13.380366013472793,13.380366013472793
2023-03-06,45.0,22390.0,13.340693615745284,13.340693615745284
2021-04-23,205.0,50845.0,13.29442832138923,13.29442832138923
2020-06-24,32.5,9285.0,13.288244460816564,13.288244460816564
2022-08-23,62.5,21490.0,13.279844106167092,13.279844106167092
2020-05-29,190.0,9470.0,13.19053435234636,13.19053435234636
2022-07-20,127.5,23695.0,13.13427197273959,13.13427197273959
2020-05-08,52.5,10030.0,13.088127031767282,13.088127031767282
2020-09-16,27.5,11015.0,13.013217247431504,13.013217247431504
2021-06-22,265.0,32480.0,12.975880451573756,12.975880451573756
2020-03-25,292.5,6630.0,12.93340490885222,12.93340490885222
2021-06-17,130.0,37665.0,12.918579259808562,12.918579259808562
2021-04-28,1295.0,55410.0,12.909122423391802,12.909122423391802
2022-01-14,100.0,43120.0,12.882587914764551,12.882587914764551
2020-06-11,26.0,9300.0,12.83118456884411,12.83118456884411
2020-04-17,27.5,7080.0,12.798204008057308,12.798204008057308
2022-07-06,87.5,20275.0,12.793820589334167,12.793820589334167
2021-06-10,512.5,36690.0,12.792513807973512,12.792513807973512
