model,params,score_mean,fold_scores,n_splits,gap,min_train_days,use_trva,best_iteration_median
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.0431171005868549}",0.0578751444180538,"[0.04797295507846089, 0.06777733375764672]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.018662266976517967}",0.0653637347193769,"[0.05398937136799875, 0.07673809807075505]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.08663279761354557}",0.03015104456131562,"[0.019946692283095535, 0.04035539683953571]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.020547625125911337}",0.06496141398331184,"[0.053647742077677085, 0.0762750858889466]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.4734989304499475}",-0.004475270780531337,"[-0.005052200876276558, -0.003898340684786117]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.7780155576901415}",-0.004475270780531337,"[-0.005052200876276558, -0.003898340684786117]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.014135935551752304}",0.06550928413770118,"[0.05481455796672474, 0.07620401030867763]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.2372330072992193}",-0.004475270780531337,"[-0.005052200876276558, -0.003898340684786117]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.03860866271460544}",0.05981416913058657,"[0.04969856304832132, 0.06992977521285182]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.05059803874660431}",0.054226707886453285,"[0.04494458980913374, 0.06350882596377283]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.5981221901152552}",-0.004475270780531337,"[-0.005052200876276558, -0.003898340684786117]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.00163345876110695}",0.025852851953210576,"[-0.0016986607378606244, 0.05340436464428178]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.001825525480239901}",0.02939578889701111,"[0.003125063192066624, 0.0556665146019556]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.001149887074711945}",0.012017965112711249,"[-0.022296882827303133, 0.04633281305272563]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.31467304061660045}",-0.004475270780531337,"[-0.005052200876276558, -0.003898340684786117]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.2160082074140204}",-0.004267460777717891,"[-0.004636580870649665, -0.003898340684786117]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.407414465416623}",-0.004475270780531337,"[-0.005052200876276558, -0.003898340684786117]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.86269052207149}",-0.004475270780531337,"[-0.005052200876276558, -0.003898340684786117]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.24973286104060582}",-0.004475270780531337,"[-0.005052200876276558, -0.003898340684786117]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.024234724484675927}",0.06406097572738861,"[0.053194527663732116, 0.07492742379104511]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.21957734465394557}",-0.004329809754166636,"[-0.004761278823547155, -0.003898340684786117]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.0022637229697395483}",0.03611051604279952,"[0.01244417431460998, 0.05977685777098907]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.08313101133778733}",0.03312275895624006,"[0.02330779005361938, 0.04293772785886074]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.0026919058249260685}",0.04054904633591483,"[0.018680821140474535, 0.06241727153135512]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.6823493012435791}",-0.004475270780531337,"[-0.005052200876276558, -0.003898340684786117]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.03677434662105213}",0.06039026069126041,"[0.05014228529609677, 0.07063823608642406]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.017538232373118037}",0.06563138914211192,"[0.054342489626150625, 0.07692028865807321]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.006218230782016854}",0.06011877170051849,"[0.05004004681131691, 0.07019749658972008]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.21023308743480115}",-0.004167029365668706,"[-0.004435718046551296, -0.003898340684786117]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.023358825194833552}",0.06428267962182665,"[0.05327287340581277, 0.07529248583784054]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.05073432032394333}",0.05415877098884342,"[0.0448905009284567, 0.06342704104923014]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.0011385953381489414}",0.010716363605523194,"[-0.024711965203491726, 0.04614469241453811]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.07126995609048578}",0.041884391010567235,"[0.03302993017707989, 0.05073885184405458]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.06859416411328696}",0.04363836124894843,"[0.03487387663072561, 0.052402845867171255]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.07092543214735832}",0.04211355897348862,"[0.03327228766659296, 0.05095483028038428]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.6780227021579832}",-0.004475270780531337,"[-0.005052200876276558, -0.003898340684786117]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.11103525577197582}",0.010968836966940398,"[0.0012738065743583826, 0.020663867359522414]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.011981845126013869}",0.06476499151203208,"[0.05438534161257458, 0.07514464141148958]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.02046896396312667}",0.06498124210902378,"[0.05366543533083756, 0.07629704888721]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.12384930898256401}",0.006775564440901827,"[2.325121016377718e-05, 0.013527877671639876]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.0015159204611384714}",0.023823159998305088,"[-0.004215828673931554, 0.05186214867054173]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.10006913513545575}",0.018729851650464036,"[0.007649356039118427, 0.029810347261809644]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.10278118224157008}",0.016854990174490325,"[0.0061371813431824185, 0.027572799005798232]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.004277083049962069}",0.04975038707353613,"[0.03257175779431032, 0.06692901635276194]",3,1,60,True,
lasso,"{'max_iter': np.int64(10000), 'alpha': 0.0024365700014642}",0.0379556615625119,"[0.01510721208702026, 0.06080411103800354]",3,1,60,True,
