datetime,addresses_count_active,funding_rates,long_liquidations_usd,oi_put,oi_call,open_interest,short_liquidations_usd,taker_buy_sell_ratio,taker_buy_volume,SPOT_inflow_total,SPOT_netflow_total,SPOT_outflow_total,SPOT_reserve_usd,SPOT_transactions_count_inflow,SPOT_transactions_count_outflow,fees_transaction_median_usd,SPOT_exchange_whale_ratio,SPOT_stablecoins_ratio_usd,estimated_leverage_ratio
2012-07-18 20:00:00,36310.0,,,,,,,,,0.02314,-0.08185999999999999,0.105,65067.51189161,9.0,1.0,0.00443499,1.0,,
2012-07-19 20:00:00,36118.0,,,,,,,,,5.27420893,5.27420893,0.0,62545.02941875,15.0,0.0,0.00426,0.99979523,,
2012-07-20 20:00:00,35579.0,,,,,,,,,15.45630831,15.45630831,0.0,65071.45328515,12.0,0.0,0.00442277,0.99998965,,
2012-07-21 20:00:00,38956.0,,,,,,,,,3.39794697,3.38094697,0.017,61893.00056604,9.0,1.0,0.0042048,1.0,,
2012-07-22 20:00:00,42039.0,,,,,,,,,5.84959699,5.84959699,0.0,62207.72511839,8.0,0.0,0.00422283,1.0,,
2012-07-23 20:00:00,38416.0,,,,,,,,,28.89389327,28.89389327,0.0,63593.10110194,17.0,0.0,0.0043,0.99997647,,
2012-07-24 20:00:00,31559.0,,,,,,,,,5.38084337,-1.61915663,7.0,65057.76185154,7.0,1.0,0.0044,1.0,,
2012-07-25 20:00:00,30843.0,,,,,,,,,43.16388645,43.16388645,0.0,66181.21318926,15.0,0.0,0.00445,0.99999073,,
2012-07-26 20:00:00,32294.0,,,,,,,,,22.43115178,22.32465178,0.1065,66379.9025901,20.0,3.0,0.00445,0.9999465,,
2012-07-27 20:00:00,38628.0,,,,,,,,,0.01052635,0.01052635,0.0,66291.2409987,11.0,0.0,0.00444405,0.99240002,,
2012-07-28 20:00:00,35979.0,,,,,,,,,47.99899119,47.99899119,0.0,65382.99317871,18.0,0.0,0.00435513,0.99998458,,
2012-07-29 20:00:00,36191.0,,,,,,,,,16.71799926,16.677499259999998,0.0405,68445.19144118,6.0,1.0,0.004549,1.0,,
2012-07-30 20:00:00,58777.0,,,,,,,,,19.34005896,19.34005896,0.0,70521.84295807,10.0,0.0,0.004675,1.0,,
2012-07-31 20:00:00,40723.0,,,,,,,,,4.28056,4.28056,0.0,72073.47494259,15.0,0.0,0.00477515,0.99990655,,
2012-08-01 20:00:00,42128.0,,,,,,,,,0.0202,0.0192,0.001,79467.20228547,33.0,1.0,0.005265,0.85148515,,
2012-08-02 20:00:00,36363.0,,,,,,,,,0.02351582,-0.13648418,0.16,82786.27191115,16.0,2.0,0.005485,0.98146694,,
2012-08-03 20:00:00,35884.0,,,,,,,,,2.09328184,2.09028184,0.003,82914.73308217,38.0,2.0,0.00549199,0.99786937,,
2012-08-04 20:00:00,37841.0,,,,,,,,,5.55237099,5.46187099,0.0905,82113.55209195,43.0,1.0,0.00543499,0.99913898,,
2012-08-05 20:00:00,42350.0,,,,,,,,,8.24470379,8.203741410000001,0.04096238,82090.72801182,16.0,6.0,0.00542758,0.99994788,,
2012-08-06 20:00:00,39171.0,,,,,,,,,1.07751892,1.07751892,0.0,83954.18162571,11.0,0.0,0.00555,0.99992576,,
2012-08-07 20:00:00,51961.0,,,,,,,,,6.524507,6.524507,0.0,83688.22624951,30.0,0.0,0.00552765,0.99949421,,
2012-08-08 20:00:00,40383.0,,,,,,,,,41.32592968,41.32592968,0.0,84189.24228319,15.0,0.0,0.00553055,0.99998984,,
2012-08-09 20:00:00,38610.0,,,,,,,,,19.53693307,19.53693307,0.0,86887.42140256,18.0,0.0,0.00569318,0.99996622,,
2012-08-10 20:00:00,38409.0,,,,,,,,,12.96265794,12.88265794,0.08,87980.62869869,14.0,3.0,0.0057551,0.99999383,,
2012-08-11 20:00:00,39065.0,,,,,,,,,4.64804584,4.54794584,0.1001,88903.27171536,30.0,1.0,0.00581199,0.99728058,,
2012-08-12 20:00:00,48591.0,,,,,,,,,20.17470195,20.17470195,0.0,92308.67907194,43.0,0.0,0.00601874,0.99944287,,
2012-08-13 20:00:00,42874.0,,,,,,,,,21.77303702,21.56853702,0.2045,93741.11217293,45.0,2.0,0.006095,0.98341435,,
2012-08-14 20:00:00,50407.0,,,,,,,,,12.34830778,3.66542778,8.68288,101941.08014954,71.0,3.0,0.006625,0.94480149,,
2012-08-15 20:00:00,61707.0,,,,,,,,,22.44913092,20.235050920000003,2.21408,104137.66994355,266.0,12.0,0.00675,0.63275321,,
2012-08-16 20:00:00,56762.0,,,,,,,,,30.19761614,15.524153060000002,14.67346308,89534.57473184,422.0,21.0,0.0057918,0.26685635,,
2012-08-17 20:00:00,51612.0,,,,,,,,,34.293842,18.53070304,15.76313896,89953.77303077,473.0,30.0,0.005805,0.43759129,,
2012-08-18 20:00:00,58127.0,,,,,,,,,20.3216013,7.500461300000001,12.82114,62043.6543576,235.0,16.0,0.004,0.90206253,,
2012-08-19 20:00:00,47413.0,,,,,,,,,8.37167516,7.107755160000001,1.26392,78401.90195359,345.0,8.0,0.00505,0.86305026,,
2012-08-20 20:00:00,54395.0,,,,,,,,,6.36774961,2.60536961,3.76238,76991.81505494,317.0,7.0,0.00495751,0.9508696,,
2012-08-21 20:00:00,49523.0,,,,,,,,,5.48165702,5.24128582,0.2403712,76202.79090393,326.0,7.0,0.00490339,0.98199756,,
2012-08-22 20:00:00,43747.0,,,,,,,,,6.28191774,5.70961489,0.57230285,78538.58700019,236.0,6.0,0.00504999,0.97997824,,
2012-08-23 20:00:00,45030.0,,,,,,,,,15.79719028,15.79569028,0.0015,82594.31501088,218.0,1.0,0.0053,0.99318201,,
2012-08-24 20:00:00,36611.0,,,,,,,,,4.98251907,3.2422062200000004,1.74031285,82035.47081847,174.0,7.0,0.00526195,0.99058308,,
2012-08-25 20:00:00,34703.0,,,,,,,,,28.41182056,27.59782056,0.814,82999.44686012,136.0,1.0,0.005305,0.99890046,,
2012-08-26 20:00:00,38447.0,,,,,,,,,25.2404514,22.75482802,2.48562338,85908.3494496,113.0,7.0,0.005475,0.99589201,,
2012-08-27 20:00:00,39915.0,,,,,,,,,14.88279841,14.63467841,0.24812,85989.99607675,81.0,3.0,0.00547,0.99616224,,
2012-08-28 20:00:00,39373.0,,,,,,,,,20.89603521,20.78953521,0.1065,86035.38562108,68.0,2.0,0.00545845,0.9978752,,
2012-08-29 20:00:00,34108.0,,,,,,,,,5.59055165,2.77615633,2.81439532,84962.68253324,114.0,4.0,0.0053885,0.99269124,,
2012-08-30 20:00:00,49422.0,,,,,,,,,6.2058924,6.1874123999999995,0.01848,80161.37533972,81.0,2.0,0.00508,0.99696256,,
2012-08-31 20:00:00,44981.0,,,,,,,,,8.50178313,2.55250313,5.94928,78651.75337835,70.0,5.0,0.00498272,0.99633419,,
2012-09-01 20:00:00,34927.0,,,,,,,,,9.15220033,8.61460033,0.5376,80623.27013254,51.0,7.0,0.00510205,0.99754322,,
2012-09-02 20:00:00,32995.0,,,,,,,,,11.165554,11.02892358,0.13663042,83314.36218906,95.0,7.0,0.005265,0.99509952,,
2012-09-03 20:00:00,46033.0,,,,,,,,,49.21219617,49.06971617,0.14248,82674.38865335,88.0,2.0,0.00519236,0.9918431,,
2012-09-04 20:00:00,41541.0,,,,,,,,,1.63484733,1.48955152,0.14529581,87586.88969595,98.0,2.0,0.00549986,0.97378561,,
2012-09-05 20:00:00,46839.0,,,,,,,,,17.45357732,15.36588702,2.0876903,89202.24530257,78.0,7.0,0.0055905,0.99840835,,
2012-09-06 20:00:00,44102.0,,,,,,,,,17.82326173,-8.93715088,26.76041261,87659.91496328,54.0,6.0,0.0055,0.99956549,,
2012-09-07 20:00:00,33700.0,,,,,,,,,1.47383208,0.96208436,0.51174772,87965.38956597,67.0,4.0,0.0055185,0.98053733,,
2012-09-08 20:00:00,40191.0,,,,,,,,,0.07271334,-0.09573485,0.16844819,87828.84379845,79.0,4.0,0.00551,0.45595265,,
2012-09-09 20:00:00,37359.0,,,,,,,,,2.08681165,1.88106165,0.20575,89045.34768628,71.0,7.0,0.005585,0.99441038,,
2012-09-10 20:00:00,45242.0,,,,,,,,,8.03532271,7.851373100000001,0.18394961,90416.26018023,71.0,3.0,0.00566541,0.9973905,,
2012-09-11 20:00:00,34218.0,,,,,,,,,5.61424564,5.48975564,0.12449,90750.57548072,102.0,8.0,0.00568245,0.99560073,,
2012-09-12 20:00:00,35077.0,,,,,,,,,0.33017017,0.32847017,0.0017,91026.71664928,95.0,1.0,0.0056995,0.9511445,,
2012-09-13 20:00:00,38276.0,,,,,,,,,12.42806496,12.42076496,0.0073,93335.73752746,123.0,4.0,0.005835,0.99308948,,
2012-09-14 20:00:00,30027.0,,,,,,,,,2.75176946,2.7475353399999998,0.00423412,94007.85474399,108.0,2.0,0.005875,0.99062326,,
2012-09-15 20:00:00,31574.0,,,,,,,,,4.51669272,2.6630374999999997,1.85365522,94999.54521777,104.0,11.0,0.005935,0.97195011,,
2012-09-16 20:00:00,33061.0,,,,,,,,,19.65410457,19.483296300000003,0.17080827,95391.26824131,87.0,1.0,0.005945,0.99913442,,
2012-09-17 20:00:00,38786.0,,,,,,,,,40.4269933,2.318402329999998,38.10859097,98307.88200601,142.0,8.0,0.006125,0.99799525,,
2012-09-18 20:00:00,42882.0,,,,,,,,,81.12849136,4.32381814,76.80467322,100950.34867463,149.0,7.0,0.00628625,0.993335,,
2012-09-19 20:00:00,47274.0,,,,,,,,,0.53957717,0.5320495000000001,0.00752767,98628.58192978,156.0,2.0,0.00614126,0.92582575,,
2012-09-20 20:00:00,39200.0,,,,,,,,,19.56620068,1.1867006800000013,18.3795,99329.58221153,39.0,2.0,0.006184,0.99912358,,
2012-09-21 20:00:00,27316.0,,,,,,,,,84.47883698,10.708675839999998,73.77016114,98415.05417529,126.0,5.0,0.00611891,0.99937595,,
2012-09-22 20:00:00,28639.0,,,,,,,,,54.59720248,-0.011497519999998929,54.6087,98057.05012358,105.0,6.0,0.00609666,0.99834577,,
2012-09-23 20:00:00,33440.0,,,,,,,,,91.05820607,52.23998607,38.81822,97938.76678805,106.0,2.0,0.00605,0.99933953,,
2012-09-24 20:00:00,43271.0,,,,,,,,,89.71448585,71.62058585,18.0939,99597.45203056,97.0,1.0,0.0060985,0.99893047,,
2012-09-25 20:00:00,48269.0,,,,,,,,,38.86383577,-55.20864038,94.07247615,99516.14056177,121.0,3.0,0.006135,0.99795568,,
2012-09-26 20:00:00,42083.0,,,,,,,,,43.88252389,7.845261409999999,36.03726248,99928.12533497,145.0,6.0,0.00615444,0.9981234,,
2012-09-27 20:00:00,50028.0,,,,,,,,,16.13609144,16.134041420000003,0.00205002,100794.72296146,156.0,1.0,0.0061955,0.9948325,,
2012-09-28 20:00:00,38448.0,,,,,,,,,18.76398628,0.8709862800000003,17.893,100578.3756858,167.0,1.0,0.00618155,0.99495236,,
2012-09-29 20:00:00,34671.0,,,,,,,,,18.70563834,1.1551383400000006,17.5505,100892.97609956,202.0,2.0,0.0062,0.99497546,,
2012-09-30 20:00:00,37977.0,,,,,,,,,1.20137214,1.19879214,0.00258,100907.8411221,219.0,2.0,0.0062,0.94191375,,
2012-10-01 20:00:00,53174.0,,,,,,,,,71.92671288,0.36374660999999264,71.56296627,104493.11244258,45.0,5.0,0.00642,0.99963121,,
2012-10-02 20:00:00,50099.0,,,,,,,,,36.1375752,0.9670752000000036,35.1705,104912.48268538,41.0,2.0,0.006445,0.99978267,,
2012-10-03 20:00:00,51807.0,,,,,,,,,19.7095605,-109.24367914,128.95323964,103183.13901065,71.0,5.0,0.006425,0.99671483,,
2012-10-04 20:00:00,45658.0,,,,,,,,,104.17836858,-3.9631711800000033,108.14153976,101832.02405972,127.0,7.0,0.006344,0.99909703,,
2012-10-05 20:00:00,38961.0,,,,,,,,,106.248708,-11.905755780000007,118.15446378,100214.41146744,110.0,6.0,0.0062525,0.99981967,,
2012-10-06 20:00:00,43398.0,,,,,,,,,33.26342407,-0.3147159299999984,33.57814,94560.94508218,121.0,5.0,0.00590001,0.9992738,,
2012-10-07 20:00:00,47642.0,,,,,,,,,21.1768091,21.1751491,0.00166,94634.68906696,168.0,1.0,0.00588905,0.99829269,,
2012-10-08 20:00:00,52278.0,,,,,,,,,33.88594153,-0.015173710000006224,33.90111524,95573.85795226,136.0,2.0,0.0059475,0.99890435,,
2012-10-09 20:00:00,47357.0,,,,,,,,,16.76007599,0.5891759900000011,16.1709,97388.82709979,175.0,2.0,0.00606,0.997555,,
2012-10-10 20:00:00,41234.0,,,,,,,,,17.84518151,-23.439552780000003,41.28473429,96383.66492019,164.0,3.0,0.006015,0.99800963,,
2012-10-11 20:00:00,44615.0,,,,,,,,,33.85100647,1.961606470000003,31.8894,96166.8459312,180.0,3.0,0.006,0.99858197,,
2012-10-12 20:00:00,39434.0,,,,,,,,,16.02350173,-0.7899066499999989,16.81340838,95043.62434753,81.0,1.0,0.0059305,0.99794758,,
2012-10-13 20:00:00,38586.0,,,,,,,,,23.13247904,1.3814790399999985,21.751,94081.36005094,138.0,3.0,0.00586945,0.99706118,,
2012-10-14 20:00:00,46287.0,,,,,,,,,35.92783547,1.0793354699999966,34.8485,94888.93480861,144.0,2.0,0.00591904,0.99881991,,
2012-10-15 20:00:00,43061.0,,,,,,,,,43.45202944,10.953640459999995,32.49838898,95113.55860181,155.0,3.0,0.00592495,0.99880234,,
2012-10-16 20:00:00,44821.0,,,,,,,,,32.88586432,-9.83704281,42.72290713,94677.12464403,160.0,3.0,0.005905,0.99837375,,
2012-10-17 20:00:00,51054.0,,,,,,,,,31.63739136,0.22489135999999732,31.4125,95720.13582944,138.0,2.0,0.00596988,0.99850318,,
2012-10-18 20:00:00,45194.0,,,,,,,,,1.15487578,1.1479757800000001,0.0069,94133.03587864,141.0,1.0,0.00587006,0.97260194,,
2012-10-19 20:00:00,44209.0,,,,,,,,,32.48752044,1.1855204399999977,31.302,94145.26998843,119.0,2.0,0.00586996,0.99922642,,
2012-10-20 20:00:00,38804.0,,,,,,,,,1.21110004,-21.11967387,22.33077391,93026.81044367,143.0,3.0,0.00581554,0.97863665,,
2012-10-21 20:00:00,41484.0,,,,,,,,,16.98301672,1.264016719999999,15.719,93673.86441134,134.0,1.0,0.00585506,0.99813382,,
2012-10-22 20:00:00,41452.0,,,,,,,,,1.26062956,1.14354994,0.11707962,93206.26319704,114.0,1.0,0.005825,0.96660158,,
2012-10-23 20:00:00,41860.0,,,,,,,,,49.3236306,17.8496306,31.474,93414.13120966,131.0,5.0,0.005825,0.99889828,,
2012-10-24 20:00:00,39578.0,,,,,,,,,48.53390402,0.5383884600000002,47.99551556,87098.20227188,123.0,4.0,0.00543079,0.99890978,,
2012-10-25 20:00:00,37808.0,,,,,,,,,46.23916844,-12.812023019999998,59.05119146,81427.05913812,147.0,7.0,0.00508531,0.99864556,,
2012-10-26 20:00:00,29748.0,,,,,,,,,16.96071333,-1.3638866699999994,18.3246,82132.8145788,101.0,2.0,0.00513026,0.99894786,,
2012-10-27 20:00:00,27648.0,,,,,,,,,17.42918458,1.1659822800000015,16.2632023,85663.13792658,107.0,1.0,0.00534999,0.99900225,,
2012-10-28 20:00:00,35694.0,,,,,,,,,1.04217879,0.026594909999999805,1.01558388,84862.908321,60.0,1.0,0.0053,0.99141357,,
2012-10-29 20:00:00,34460.0,,,,,,,,,3.02702,2.7744199999999997,0.2526,87195.14703495,66.0,3.0,0.00544376,0.99652463,,
2012-10-30 20:00:00,34183.0,,,,,,,,,32.19625792,5.854728690000002,26.34152923,89771.21479722,129.0,5.0,0.0056005,0.99878084,,
2012-10-31 20:00:00,31736.0,,,,,,,,,5.37483411,-0.6431658899999997,6.018,84707.22194962,142.0,2.0,0.005285,0.99382631,,
2012-11-01 20:00:00,33142.0,,,,,,,,,33.17191068,14.550410680000002,18.6215,84048.29689236,93.0,1.0,0.01046877,0.99928098,,
2012-11-02 20:00:00,32719.0,,,,,,,,,51.44313937,3.801777549999997,47.64136182,85483.54491336,101.0,4.0,0.00532125,0.99969024,,
2012-11-03 20:00:00,30664.0,,,,,,,,,3.17845531,1.54512163,1.63333368,86766.20012198,75.0,1.0,0.00540005,0.99681292,,
2012-11-04 19:00:00,37582.0,,,,,,,,,0.01810518,0.01810518,0.0,86347.75206481,88.0,0.0,0.005374,0.46229863,,
2012-11-05 19:00:00,41151.0,,,,,,,,,17.35028966,-0.7742103399999998,18.1245,87552.344014,86.0,1.0,0.00544949,0.99917887,,
2012-11-06 19:00:00,43507.0,,,,,,,,,22.85700833,-23.251199040000003,46.10820737,87467.21571042,84.0,7.0,0.00546,0.99935344,,
2012-11-07 19:00:00,37673.0,,,,,,,,,1.09961957,1.09961957,0.0,87519.27814566,71.0,0.0,0.0054625,0.99209468,,
2012-11-08 19:00:00,36731.0,,,,,,,,,0.59277558,0.59277558,0.0,86644.48804367,94.0,0.0,0.0054075,0.97962777,,
2012-11-09 19:00:00,34731.0,,,,,,,,,2.15674904,2.15674904,0.0,87268.75820532,67.0,0.0,0.00544499,0.99659012,,
2012-11-10 19:00:00,30160.0,,,,,,,,,17.07397594,-1.5006012599999998,18.5745772,87081.83764076,74.0,3.0,0.00543435,0.99958897,,
2012-11-11 19:00:00,31554.0,,,,,,,,,0.01357572,0.01357572,0.0,88198.16204371,68.0,0.0,0.00550401,0.47437631,,
2012-11-12 19:00:00,32688.0,,,,,,,,,0.65425855,0.65425855,0.0,87750.15499101,43.0,0.0,0.0054756,0.98754268,,
2012-11-13 19:00:00,37765.0,,,,,,,,,0.5931813,0.5931813,0.0,87747.03492465,86.0,0.0,0.005475,0.98068354,,
2012-11-14 19:00:00,46302.0,,,,,,,,,1.75171119,0.5352111900000001,1.2165,89738.03427632,72.0,1.0,0.00559886,0.99571308,,
2012-11-15 19:00:00,48299.0,,,,,,,,,3.68406179,1.61846003,2.06560176,94174.1855436,134.0,3.0,0.00587444,0.99409302,,
2012-11-16 19:00:00,52912.0,,,,,,,,,15.37362194,-2.543150260000001,17.9167722,94464.82788566,335.0,2.0,0.00589444,0.99417203,,
2012-11-17 19:00:00,42937.0,,,,,,,,,30.96934643,16.103626430000002,14.86572,93551.70853047,262.0,3.0,0.00582576,0.9973105,,
2012-11-18 19:00:00,42409.0,,,,,,,,,1.07444487,-16.24361048,17.31805535,94551.3996403,241.0,2.0,0.00589995,0.96398783,,
2012-11-19 19:00:00,44085.0,,,,,,,,,0.19489333,-0.09110666999999997,0.286,94012.74535047,152.0,1.0,0.00586641,0.90702063,,
2012-11-20 19:00:00,44125.0,,,,,,,,,1.51256777,1.51256777,0.0,94328.46443257,136.0,0.0,0.005885,0.99028673,,
2012-11-21 19:00:00,41378.0,,,,,,,,,17.52078681,-1.7373627200000001,19.25814953,99531.57846258,181.0,4.0,0.00621096,0.99832845,,
2012-11-22 19:00:00,35207.0,,,,,,,,,17.33253488,-0.44146512000000016,17.774,98909.96097837,183.0,1.0,0.00617251,0.99802436,,
2012-11-23 19:00:00,37102.0,,,,,,,,,0.33980494,0.19730494,0.1425,99445.37745502,158.0,2.0,0.00620577,0.9437572,,
2012-11-24 19:00:00,36274.0,,,,,,,,,4.73219586,1.5331958600000002,3.199,100029.94567445,101.0,2.0,0.00624105,0.99725453,,
2012-11-25 19:00:00,41337.0,,,,,,,,,40.16341268,-1.934823129999998,42.09823581,98109.8503192,113.0,5.0,0.00612273,0.99972337,,
2012-11-26 19:00:00,38563.0,,,,,,,,,22.30056043,0.38006043000000034,21.9205,97750.26441429,110.0,1.0,0.0061,0.99942277,,
2012-11-27 19:00:00,43853.0,,,,,,,,,128.97260695,46.284064439999995,82.68854251,99505.10475552,139.0,6.0,0.00617384,0.90857225,,
2012-11-28 19:00:00,41958.0,,,,,,,,,98.85456107,-41.39857396000001,140.25313503,99814.16795959,95.0,8.0,0.006225,0.99147575,,
2012-11-29 19:00:00,37111.0,,,,,,,,,30.81267556,-3.213771259999998,34.02644682,100695.76518197,106.0,5.0,0.0062825,0.9994759,,
2012-11-30 19:00:00,34735.0,,,,,,,,,7.32249621,-0.6341448200000004,7.95664103,100663.83722286,111.0,1.0,0.00628101,0.99808806,,
2012-12-01 19:00:00,27798.0,,,,,,,,,10.13178784,10.13178784,0.0,100293.89740832,108.0,0.0,0.00625002,0.99885418,,
2012-12-02 19:00:00,30146.0,,,,,,,,,16.54577032,-11.11339568,27.659166,101588.79361636,119.0,3.0,0.0063395,0.99904875,,
2012-12-03 19:00:00,42414.0,,,,,,,,,4.01697158,4.01697158,0.0,107499.78578863,99.0,0.0,0.006705,0.99746083,,
2012-12-04 19:00:00,44490.0,,,,,,,,,29.49015127,-999.9894981799999,1029.47964945,93879.43461218,90.0,6.0,0.00669,0.98937438,,
2012-12-05 19:00:00,41027.0,,,,,,,,,58.47099877,-3.977903900000001,62.44890267,93258.13392817,95.0,3.0,0.0066495,0.99980047,,
2012-12-06 19:00:00,40896.0,,,,,,,,,6.81763053,-0.5909194700000002,7.40855,94659.02233697,30.0,1.0,0.00674995,0.9985986,,
2012-12-07 19:00:00,38316.0,,,,,,,,,10.43440637,3.89716461,6.53724176,94151.56806042,93.0,2.0,0.00671004,0.99837454,,
2012-12-08 19:00:00,38899.0,,,,,,,,,39.30252959,-1503.79297659,1543.09550618,73793.79327567,66.0,5.0,0.006694,0.9998142,,
2012-12-09 19:00:00,35936.0,,,,,,,,,17.01070571,-999.39595429,1016.40666,60618.52391075,79.0,3.0,0.01343335,0.99930716,,
2012-12-10 19:00:00,37043.0,,,,,,,,,40.05353693,-0.4209630699999991,40.4745,61170.9278002,60.0,2.0,0.00677851,0.99984249,,
2012-12-11 19:00:00,42718.0,,,,,,,,,62.04105012,-0.8777981300000022,62.91884825,61799.03720321,75.0,4.0,0.00684945,0.99983368,,
2012-12-12 19:00:00,47191.0,,,,,,,,,8.42252504,-4052.22127118,4060.64379622,6288.61405493,76.0,4.0,0.00685005,0.998691,,
2012-12-13 19:00:00,41675.0,,,,,,,,,65.60067435,0.5303943500000088,65.07028,6249.89794081,120.0,5.0,0.00680002,0.99960863,,
2012-12-14 19:00:00,34599.0,,,,,,,,,68.33847405,4.109753679999997,64.22872037,6254.8206421,98.0,4.0,0.00674505,0.99951247,,
2012-12-15 19:00:00,35747.0,,,,,,,,,31.80775949,-5.064573460000002,36.87233295,6099.32463738,100.0,3.0,0.00665001,0.9996681,,
2012-12-16 19:00:00,40994.0,,,,,,,,,19.7097704,2.8547703999999996,16.855,6114.23448838,86.0,1.0,0.00662502,0.99941131,,
2012-12-17 19:00:00,48134.0,,,,,,,,,15.49070075,13.41720075,2.0735,6315.25306598,96.0,1.0,0.0066495,0.99095141,,
2012-12-18 19:00:00,43749.0,,,,,,,,,3.59983498,-15.31439301,18.91422799,6249.45751979,78.0,9.0,0.0067995,0.99746416,,
2012-12-19 19:00:00,39537.0,,,,,,,,,7.46386196,0.04263539999999999,7.42122656,6215.85721157,112.0,1.0,0.00676232,0.9983102,,
2012-12-20 19:00:00,46127.0,,,,,,,,,11.96637302,4.5439960600000004,7.42237696,6265.87204184,34.0,2.0,0.00674999,0.9877703,,
2012-12-21 19:00:00,55134.0,,,,,,,,,2.25012498,-3.2219467,5.47207168,6163.09262847,131.0,7.0,0.00668568,0.984546,,
2012-12-22 19:00:00,39928.0,,,,,,,,,7.88829925,0.22762738000000038,7.66067187,6138.77196956,97.0,3.0,0.00665601,0.99833457,,
2012-12-23 19:00:00,40025.0,,,,,,,,,1.07856496,-0.27612254,1.3546875,6166.43069835,99.0,4.0,0.00669001,0.98577507,,
2012-12-24 19:00:00,30290.0,,,,,,,,,1053.30828719,1053.2478340700002,0.06045312,20213.47374819,72.0,2.0,0.006675,0.99999126,,
2012-12-25 19:00:00,38109.0,,,,,,,,,8.48119593,0.9609693699999999,7.52022656,20404.85460807,109.0,1.0,0.00673393,0.99799,,
2012-12-26 19:00:00,36568.0,,,,,,,,,11.34563402,2.226668440000001,9.11896558,20364.86498854,138.0,4.0,0.00671087,0.9980449,,
2012-12-27 19:00:00,42408.0,,,,,,,,,12.47555535,1.9033677300000011,10.57218762,20389.57593107,142.0,2.0,0.00671059,0.99799333,,
2012-12-28 19:00:00,39997.0,,,,,,,,,78.89886464,-5.330910079999995,84.22977472,20285.94972367,130.0,7.0,0.0067,0.99459977,,
2012-12-29 19:00:00,45780.0,,,,,,,,,8.19839141,0.5745476499999995,7.62384376,20369.38637633,150.0,3.0,0.00672501,0.99654286,,
2012-12-30 19:00:00,34738.0,,,,,,,,,12.63771006,4.521966279999999,8.11574378,20521.34526955,158.0,4.0,0.006755,0.97339844,,
2012-12-31 19:00:00,37847.0,,,,,,,,,11.01943869,-2.0560674,13.07550609,20181.26484643,170.0,10.0,0.00665207,0.97479802,,
2013-01-01 19:00:00,43104.0,,,,,,,,,7.77721209,-1.7648582300000006,9.54207032,20121.20916336,141.0,3.0,0.00664,0.99649056,,
2013-01-02 19:00:00,51269.0,,,,,,,,,18.60172473,9.33064201,9.27108272,20424.81081604,132.0,4.0,0.00669893,0.99905446,,
2013-01-03 19:00:00,47341.0,,,,,,,,,11.11965165,-9.409156480000002,20.52880813,20453.49790488,277.0,5.0,0.00675,0.97175326,,
2013-01-04 19:00:00,53417.0,,,,,,,,,1.02567873,0.5457724700000002,0.47990626,20369.92865174,215.0,7.0,0.00672,0.95761063,,
2013-01-05 19:00:00,42211.0,,,,,,,,,8.51512972,-0.8226701900000002,9.33779991,20380.00338284,206.0,7.0,0.00672698,0.99473112,,
2013-01-06 19:00:00,54055.0,,,,,,,,,10.40998891,7.289114209999999,3.1208747,20681.42146865,206.0,4.0,0.00679378,0.99456736,,
2013-01-07 19:00:00,56022.0,,,,,,,,,0.21826419,-7.5319897099999995,7.7502539,20814.13898527,167.0,4.0,0.00687137,0.87892558,,
2013-01-08 19:00:00,56162.0,,,,,,,,,14.54431626,5.470795560000001,9.0735207,20930.75864085,209.0,3.0,0.006885,0.98923445,,
2013-01-09 19:00:00,61184.0,,,,,,,,,3.8504341,-1.8204958800000002,5.67092998,21467.39567506,237.0,4.0,0.00706999,0.96096264,,
2013-01-10 19:00:00,61055.0,,,,,,,,,2.67364719,-3.16863872,5.84228591,21418.07634855,158.0,6.0,0.00706851,0.96214823,,
2013-01-11 19:00:00,50737.0,,,,,,,,,0.79957588,0.64305284,0.15652304,21578.70476534,176.0,3.0,0.0071185,0.9648453,,
2013-01-12 19:00:00,55504.0,,,,,,,,,1.0706799,-0.28149979,1.35217969,21391.36428308,142.0,7.0,0.00705801,0.98398672,,
2013-01-13 19:00:00,44313.0,,,,,,,,,3.79481587,3.7765779,0.01823797,21724.21769073,168.0,4.0,0.00715001,0.99345495,,
2013-01-14 19:00:00,57628.0,,,,,,,,,1.56793103,-3.34440932,4.91234035,21600.61625245,154.0,7.0,0.00712502,0.98046561,,
2013-01-15 19:00:00,58424.0,,,,,,,,,1.1547707,1.1535707,0.0012,22345.16104753,172.0,2.0,0.007365,0.94412284,,
2013-01-16 19:00:00,58919.0,,,,,,,,,4.98567937,-2.49483338,7.48051275,23474.58326122,186.0,6.0,0.00775,0.97600927,,
2013-01-17 19:00:00,57057.0,,,,,,,,,6.95876516,0.19613569999999925,6.76262946,23788.1033751,172.0,7.0,0.0078525,0.98101319,,
2013-01-18 19:00:00,49358.0,,,,,,,,,5.99591269,0.1081790499999995,5.88773364,23653.4861417,146.0,9.0,0.0078075,0.99575176,,
2013-01-19 19:00:00,46088.0,,,,,,,,,1.40733948,-0.28688859999999994,1.69422808,23777.73936,125.0,4.0,0.00785,0.94624291,,
2013-01-20 19:00:00,45938.0,,,,,,,,,6.20906261,3.80460843,2.40445418,25507.61304252,134.0,5.0,0.0084,0.99052367,,
