datetime,addresses_count_active,DER_inflow_total,DER_netflow_total,DER_outflow_total,DER_reserveusd,DER_transactions_count_inflow,DER_transactions_count_outflow,estimated_leverage_ratio,exchange_whale_ratio,funding_rates,long_liquidations_usd,open_interest,put_oi,call_oi,short_liquidations_usd,SPOT_inflow_total,SPOT_netflow_total,SPOT_outflow_total,SPOT_reserve_usd,SPOT_transactions_count_inflow,SPOT_transactions_count_outflow,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume
2021-04-12,1173976.0,48892.27669475,6987.923521830002,41904.35317292,,,,0.18502394,0.39435076,0.10872432,52826553.94215696,14807103015.095917,1324985.0,14892325.0,303486656.109633,42819.12707326,-4516.063422009996,47335.19049527,113137475104.22467,61860.0,9025.0,0.50619488,1.02509039,19372003488.6034
2021-04-13,1152031.0,45027.17214607,5601.553632099996,39425.61851397,,,,0.18124144,0.2803397,0.07537128,348382506.5510083,14427498319.627434,2007780.0,12704225.0,122698065.37040123,34699.17349878,1721.1472520099996,32978.02624677,112145298419.08304,60823.0,9063.0,0.48825822,0.95411054,24210715213.57574
2021-04-14,1362778.0,34914.36315619,-2671.899986010001,37586.2631422,,,,0.17936244,0.34419493,0.05840614833333333,47158459.63024604,14312167960.915842,1726565.0,13089350.0,24493151.7399,28443.65496682,-178.3784379400022,28622.03340476,113986740267.85616,68564.0,10494.0,0.48931483,0.9581536,12744463133.74605
2021-04-15,935909.0,40407.014916,-14120.501180959996,54527.51609696,,,,0.18216618,0.42619202,0.05607891166666667,327875098.2695949,13957030998.07349,2023220.0,11127775.0,30303291.06039224,44372.59092726,8246.492765349998,36126.09816191,111758826144.80437,51390.0,7479.0,0.47716763,0.91265892,17925500811.71911
2021-04-16,839769.0,20531.73825179,-2571.6888147200007,23103.42706651,,,,0.18771979,0.40484299,0.037713185,185378877.67440596,14028548375.341694,,,16974876.89476,17135.15749871,-1496.0588205599997,18631.21631927,109375762493.55403,44465.0,6509.0,0.48241268,0.93204115,12822329279.29301
2021-04-17,1046281.0,61132.421694,-17428.083228480005,78560.50492248,,,,0.16680976,0.37164116,0.00032815499999999995,2265692672.7306466,11503199220.528349,,,199520066.46478245,45752.74626709,9664.899622639998,36087.84664445,103674068384.03511,56707.0,8489.0,0.48540932,0.94329208,30833541770.19969
2021-04-18,886617.0,33391.76395025,-12808.357931079998,46200.12188133,,,,0.16540855,0.31154173,0.005080156666666667,161239344.23841605,11170628619.844332,3505065.0,7131675.0,70082202.87564524,32533.00653175,-5613.791971930001,38146.79850368,102341863805.63167,46626.0,6686.0,0.49868496,0.99475364,16623559048.91866
2021-04-19,1123407.0,58428.98452835,-352.87411028999486,58781.85863864,,,,0.16657635,0.41077615,0.008318903333333334,152957402.70821664,11406146886.12868,4989555.0,7413620.0,93411618.89257784,37777.02446365,-838.1903018000012,38615.21476545,103368241454.96298,59933.0,8656.0,0.50029036,1.0011621,18882876940.44534
2021-04-20,923291.0,47583.95358193,2126.9519460500014,45457.00163588,,,,0.17150204,0.35321595,0.007838286666666666,175024389.698214,11208535436.108297,5088210.0,6723990.0,37514232.19841,32335.66544444,-5094.518185270001,37430.18362971,99121783305.57056,48843.0,7140.0,0.49252986,0.97055931,14646419067.960411
2021-04-21,1120306.0,77844.05686644,21041.614314570004,56802.44255187,,,,0.17039142,0.45907329,0.019928925,468032371.9561867,10884686874.438864,6509175.0,5096110.0,130676052.13137999,38051.70321497,-8092.04712055,46143.75033552,95048240763.39117,55290.0,8534.0,0.49000194,0.96079178,26254333357.40239
2021-04-22,1117128.0,66226.55723527,6306.741064539994,59919.81617073,,,,0.16507402,0.34487024,0.008107041666666667,619632856.764396,10491331998.127424,9051740.0,4959460.0,211872444.62063125,66759.11217109,7834.379818850008,58924.73235224,94124921825.16853,58640.0,8429.0,0.49679585,0.98726502,29297758061.617493
2021-04-23,1123937.0,24367.70653597,26.676535459999286,24341.03000051,,,,0.1671648,0.43312967,0.002274825,116422690.95706002,10406759482.26339,,,83065119.11481999,16541.36339827,-288.75423752999995,16830.1176358,90404982565.06859,52016.0,8010.0,0.49702012,0.98815111,14074747697.21636
2021-04-24,1027850.0,19404.92735409,-1037.7363635000002,20442.66371759,,,,0.17051215,0.3796518,0.00928703,252474099.28464955,10400182220.591785,,,90633996.87822002,15730.29477021,-2186.92714172,17917.22191193,88461554090.42056,43594.0,7461.0,0.49705464,0.98828754,15046847274.40195
2021-04-25,944641.0,37629.54225629,-2393.615971060004,40023.15822735,,,,0.14980038,0.35368758,0.001368795,79279863.02756198,10037431423.51936,5874435.0,6052100.0,277733844.7994751,41166.05177706,11360.322246579999,29805.72953048,97498857292.51022,47316.0,6973.0,0.50326321,1.0131386,20879865573.54418
2021-04-26,1092433.0,35721.63066737,-644.6451476699949,36366.27581504,,,,0.15022959,0.45115649,0.003949913333333333,28699317.96812,10247506453.669205,5175805.0,5882480.0,64627720.24111,40498.72924324,8694.02747217,31804.70177107,100387423274.02827,54861.0,8797.0,0.4978981,0.99162761,12230287026.45043
2021-04-27,1115073.0,30091.94595479,5586.3858333200005,24505.56012147,,,,0.14733954,0.41745566,0.008694531666666666,67304609.61413,10063137205.041729,4751135.0,6370550.0,87348314.49983533,23256.77381283,-2109.938787340001,25366.71260017,99844943788.13324,51558.0,7104.0,0.49671146,0.9869318,14537323997.482399
2021-04-28,993072.0,29042.45909514,-2433.0474972400007,31475.50659238,,,,0.15412711,0.76346407,0.009709285,103183549.52138567,10260906571.737753,6931570.0,5036225.0,19477353.39574,70176.95646211,37162.79487279,33014.16158932,99819577215.261,49716.0,6999.0,0.48913109,0.95744931,13322573053.71194
2021-04-29,1116459.0,44102.91819476,13515.392752480002,30587.52544228,,,,0.15072443,0.41418601,0.010178425,26915989.24649,10932280387.931953,4511115.0,7327770.0,133982330.81766917,36011.43981538,-6992.570928820001,43004.0107442,106688604197.55428,57071.0,8400.0,0.51035995,1.04231658,15881038231.77944
2021-04-30,1048168.0,18987.85206075,405.919342879999,18581.93271787,,,,0.14997234,0.46374508,0.01801892,68888812.23745999,10901126641.72826,,,33587198.48467001,14232.10772323,1999.5364828000002,12232.57124043,107228042756.1494,52460.0,7359.0,0.48972225,0.95971704,11040269839.35437
2021-05-01,1243802.0,14658.82588929,775.6533045699998,13883.17258472,,,,0.15398847,0.4453227,0.02475026333333333,53911473.64507127,10966807752.71552,,,12871500.03707,9356.59809454,777.2867777400006,8579.3113168,105223989553.56422,45030.0,7157.0,0.49257495,0.97073439,10379302356.02957
2021-05-02,1266265.0,39389.35940595,-3323.5860962399966,42712.94550219,,,,0.15480935,0.40383736,0.03667328166666667,87469279.24548943,11108338715.998371,5396555.0,6827775.0,38326374.62472,25551.27523147,1700.1573676400003,23851.11786383,106356188459.39052,59217.0,8290.0,0.49221939,0.96935446,14775054847.43647
2021-05-03,1288588.0,34254.27783982,5451.454505170004,28802.82333465,,,,0.15837754,0.39396462,0.015365915,303738477.17638415,10623731259.96016,8112290.0,5416600.0,43467699.96176001,32434.61248885,1463.9305410400011,30970.68194781,99759603221.61177,59538.0,9013.0,0.48266095,0.93296832,19833666357.442383
2021-05-04,1210517.0,43110.72532067,1740.0876298000003,41370.63769087,,,,0.14557797,0.38672756,0.01558069,34919013.12204,10561714702.797577,6253490.0,6392825.0,66469051.43244,31349.5242649,4310.335234269998,27039.18903063,106956602067.15233,64350.0,9119.0,0.50298052,1.01199356,16390678642.84866
2021-05-05,1236919.0,39633.59526801,-1715.429180619998,41349.02444863,,,,0.15112827,0.37878191,0.04141698,86628583.3337738,10746361762.441381,6028895.0,5678500.0,22217677.66403166,33972.51054324,-573.6400562599956,34546.1505995,105176713853.05864,62714.0,9330.0,0.48436931,0.93937255,14231127071.358711
2021-05-06,1188301.0,43280.46038646,3220.6727361899975,40059.78765027,,,,0.14620451,0.29609839,0.019216636666666665,46111244.90145964,10590681642.729706,5430730.0,6472850.0,40385272.45933522,33089.324906,-13002.751054169996,46092.07596017,105954440603.23663,61781.0,8908.0,0.49131239,0.96584304,14120179704.879921
2021-05-07,1172111.0,34922.48622357,8526.897017209998,26395.58920636,,,,0.14440209,0.33083739,0.03007509833333333,48047258.36145248,10830780740.780504,,,33212473.18136,13687.18719405,-1345.537353239999,15032.72454729,107995748442.97224,58309.0,8438.0,0.49669954,0.98688475,15008885231.47962
2021-05-08,1236401.0,32828.27320538,7650.531759769998,25177.74144561,,,,0.14432791,0.42473047,0.038502295,89933308.28354469,10768786939.85044,,,20209564.16582811,14061.98752954,-3363.30120344,17425.28873298,107119991166.33255,53983.0,8491.0,0.48703767,0.94946091,13172107666.65049
2021-05-09,1312253.0,50558.27200204,7787.566122690005,42770.70587935,,,,0.15249365,0.31652613,0.03642534,230295810.09912223,10964320241.086876,6911205.0,5883200.0,31775978.74188934,39295.18172487,2732.889503370003,36562.2922215,103659754817.82469,65045.0,9413.0,0.47914961,0.91993713,20942868162.814842
2021-05-10,1244515.0,39215.12938053,-6159.089024629997,45374.21840516,,,,0.14895729,0.38125482,0.019438446666666668,44872046.29801182,10825717784.315987,6046025.0,6079575.0,24559180.33825315,32359.10977633,4244.719578889999,28114.39019744,104659407854.51701,66699.0,8915.0,0.49295789,0.97222277,13918627351.909859
2021-05-11,1262008.0,79185.48186342,28295.899933260007,50889.58193016,,,,0.1635284,0.37644872,0.017183291666666666,569486107.995294,10603924294.224075,7399495.0,4873950.0,44602293.68064035,31870.52244837,-2009.898202049997,33880.42065042,94151424309.56953,62280.0,9414.0,0.48208924,0.93083458,23144811229.190582
2021-05-12,1188830.0,78415.77572288,11998.4997247,66417.27599818,,,,0.14717467,0.47630035,0.004167613333333333,304333673.40320563,9657253586.609644,12634365.0,2887275.0,80020185.07721001,69513.7938977,1350.7536971299996,68163.04020057,92523719622.43169,58274.0,9172.0,0.49384463,0.97567794,29343331244.905197
2021-05-13,1069162.0,62496.44353719,9069.845993800001,53426.59754339,,,,0.14144318,0.3384686,0.012660831666666665,49080607.08956,9374898094.231133,11462910.0,3580425.0,30179296.56129,45295.12108373,-2638.5348636199997,47933.65594735,93415519286.23985,60522.0,8077.0,0.49642467,0.98580022,14030679925.305801
2021-05-14,960854.0,31545.70636521,4221.739621029999,27323.96674418,,,,0.15350778,0.42860583,0.014276531666666667,149764845.4891151,9580067521.747078,,,39953221.94246,22831.33174831,119.42642916000113,22711.90531915,87065066176.5238,48990.0,8159.0,0.49081889,0.96393775,18773361583.37156
2021-05-15,974661.0,37556.3473914,7043.90284083,30512.44455057,,,,0.15246799,0.50004635,0.020125681666666666,299246591.1549597,9491824366.790102,,,74297560.4569047,36513.99495348,-97.4889932799997,36611.48394676,86404902800.75525,44367.0,7446.0,0.49328005,0.97347665,24457780486.01897
2021-05-16,958102.0,89444.1370493,20380.48729454,69063.64975476,,,,0.15390829,0.4227159,0.008157685,290130253.7130022,9113053716.861666,20510765.0,2527575.0,117147350.92959002,77383.03817309,16626.568076719996,60756.47009637,82414855751.49078,51108.0,8316.0,0.49262435,0.97092626,30813954625.62815
2021-05-17,855449.0,61569.16917925,3575.0606545699993,57994.10852468,,,,0.15602704,0.3201104,0.007789788333333333,97353250.78406166,9115774830.935612,20682490.0,2029060.0,59022216.30990999,35641.70790699,-11503.866687840004,47145.57459483,80250038145.34161,45096.0,6703.0,0.49342429,0.97403858,21779523437.565903
2021-05-18,1025227.0,149779.3659669,27594.695548169984,122184.67041873,,,,0.11783269,0.2415493,-0.05193856166666667,1804430987.1021464,6015937620.10427,27494850.0,1447915.0,301094466.0845503,113728.71105162,8564.876708160009,105163.83434346,73123058829.62114,55499.0,9188.0,0.49379571,0.97548703,47119490422.791214
2021-05-19,943409.0,79062.04994192,-10433.064661849989,89495.11460377,,,,0.10928553,0.27341739,-0.03627066,130523643.4423471,6117380183.737494,25637040.0,1852750.0,160225908.0500816,76132.64916891,13376.862572269994,62755.78659664,77344683845.64226,49585.0,7523.0,0.50309409,1.01245344,27345372562.974342
2021-05-20,947769.0,68738.91501598,-7499.234925419994,76238.1499414,,,,0.1152377,0.25169976,-0.016312671666666667,243878597.58864236,5900723737.432398,35359975.0,1591580.0,106237427.64244561,49915.79093733,-5418.069439370003,55333.8603767,71238770893.78041,49472.0,7686.0,0.50122448,1.00490996,29265043931.14802
2021-05-21,917816.0,53790.47522589,4629.520500049999,49160.95472584,,,,0.10794114,0.45253425,-0.003971136666666666,52182297.69161835,5574102723.692958,,,69042954.37064841,25057.98988284,-4994.962525750001,30052.95240859,71964392747.83325,43671.0,7973.0,0.49902585,0.99611098,18498787442.46807
2021-05-22,963625.0,63432.90013302,-4243.751651340004,67676.65178436,,,,0.11092716,0.32096169,-0.014648841666666667,210220366.8715507,5284990258.587378,,,116909915.28250673,28729.81969912,-3732.6778970900014,32462.49759621,66608896085.12506,38303.0,6676.0,0.50327329,1.01317943,28856529852.83952
2021-05-23,972316.0,66237.05939715,-8958.93450756,75195.99390471,,,,0.1074898,0.35412836,-0.005767955000000001,58938660.82861,5691652260.691931,26682180.0,2074035.0,105493630.31889002,62174.26635978,10660.812029649998,51513.45433013,71947079948.93375,47094.0,8585.0,0.50639412,1.02590778,20990800038.17598
2021-05-24,972853.0,61630.17231654,4635.541894360002,56994.63042218,,,,0.10733292,0.36506305,0.004370035,55983687.1987,5631018426.41368,31410500.0,1759980.0,46834508.59360999,40732.21148594,3015.1715130100056,37717.03997293,71222902981.7565,45331.0,7408.0,0.49787972,0.99155468,17877327913.3395
2021-05-25,940636.0,48474.0127549,-487.3682319099971,48961.38098681,,,,0.108977,0.36208451,0.007569513333333333,53148309.69162235,5852606839.119334,28253575.0,1738235.0,56059144.96403001,33416.64536495,2438.412864030004,30978.23250092,73143484892.3306,45328.0,6741.0,0.49127324,0.96569177,17119890237.18741
2021-05-26,863228.0,41764.97969874,10043.152337349999,31721.82736139,,,,0.10800548,0.30868114,-0.0012184633333333333,58022101.68664,5737956174.002445,26439930.0,1541205.0,53343313.8952918,26914.18010309,-1830.8125225799995,28744.99262567,71960455152.23053,42223.0,6807.0,0.49744764,0.98984243,15755839433.25797
2021-05-27,968623.0,69956.81914844,6871.833083559999,63084.98606488,,,,0.12250669,0.36350451,0.0013031033333333333,180911766.15450928,6051751325.231662,33047375.0,1207705.0,56413735.16963401,39551.44961304,3224.703622180001,36326.74599086,66959000392.65492,44505.0,7382.0,0.49335124,0.97375399,22549958742.150642
2021-05-28,870421.0,37705.00956338,-157.55614934000187,37862.56571272,,,,0.11925575,0.37147922,0.006086471666666667,97960499.072565,5712681328.960341,,,67493704.88146918,20512.74872392,5783.544236570002,14729.20448735,65257116271.53336,38664.0,5851.0,0.49956283,0.99825285,18882544407.95354
2021-05-29,992262.0,22535.68701941,428.5130596000017,22107.17395981,,,,0.11646895,0.44965144,0.006898005,45454378.79078001,5746129524.867704,,,57398234.9748311,12403.62207459,-2875.865498340001,15279.48757293,66987207580.07688,33702.0,5961.0,0.50398217,1.01605656,12877103890.91695
2021-05-30,977201.0,37957.11479085,7591.749924199998,30365.36486665,,,,0.11811987,0.35850539,0.0063136849999999994,42004674.5577772,6127571836.039107,,,59151857.3154,20940.07225028,356.0295689400009,20584.04268134,69961537447.09096,42583.0,7166.0,0.50533955,1.02158875,16712731237.35691
2021-05-31,917355.0,22216.42145823,-1033.40357839,23249.82503662,,,,0.11533426,0.32167233,0.008129883333333332,52396591.14313262,5885478694.303017,18941500.0,1130875.0,40117401.07196999,23676.6808215,-390.7763640700032,24067.45718557,68854540622.16528,45210.0,7089.0,0.49648732,0.98604732,15606135780.14013
2021-06-01,1082877.0,32149.76502637,1442.8718597400002,30706.89316663,,,,0.11853124,0.32356216,0.006650916666666667,18555637.17179284,6197709329.766351,16099570.0,1453895.0,45522367.98271921,21859.67148727,-6476.97471341,28336.64620068,70508763985.20924,46477.0,7102.0,0.5065307,1.0264685,12207697145.43144
2021-06-02,1016686.0,25293.64893366,-6361.663178130002,31655.31211179,,,,0.12248934,0.47929491,-0.0007973066666666667,24227553.2581,6662890100.213392,15070560.0,1737375.0,59120107.91720692,29244.23055141,2320.7572748700004,26923.47327654,73293393099.7207,49015.0,7597.0,0.50606669,1.0245648,14484778298.38661
2021-06-03,916658.0,30804.8750183,-2202.4573952499995,33007.33241355,,,,0.12505962,0.38772725,0.0031210166666666666,155105451.24707997,6377723089.798515,17285745.0,1499795.0,27407103.76565,28327.39107385,6612.113606320003,21715.27746753,69464023554.32776,47632.0,7003.0,0.48939007,0.95844213,18474391535.212273
2021-06-04,772685.0,24113.71142952,1441.1128141299996,22672.59861539,,,,0.12663353,0.40307724,-0.005038638333333334,109160899.5219525,6230876922.808555,,,40776431.54378,12032.40565931,1000.9220604900001,11031.48359882,66959756495.31706,36905.0,6239.0,0.49818107,0.99275065,16465290532.30574
2021-06-05,715955.0,15123.12325768,-6127.66839784,21250.79165552,,,,0.12870865,0.45359574,0.00198841,30549872.4054848,6353633917.249316,,,25974867.75736478,12214.11747105,3481.51945206,8732.59801899,67522695830.40415,32856.0,5286.0,0.50564275,1.02282863,11277896401.64967
2021-06-06,907296.0,29297.07345271,-2066.6445533000006,31363.71800601,,,,0.1405261,0.44987327,0.0034202366666666664,162133566.24797222,6491497685.958958,18309090.0,1291300.0,34089669.61987574,27816.60643761,-1777.9276270699993,29594.53406468,63490886076.43681,45207.0,6896.0,0.48877008,0.95606706,15909822037.02359
2021-06-07,1002121.0,43281.10644549,2054.8359801199986,41226.27046537,,,,0.13470499,0.42488129,-0.01298026,192084967.83353922,6198576362.497066,23892995.0,1326300.0,125991533.54964241,50232.66284787,2060.4509030300032,48172.21194484,63503988408.3035,46445.0,7198.0,0.50711958,1.02888967,23659348348.372047
2021-06-08,815586.0,40145.34906563,-7591.2089600399995,47736.55802567,,,,0.1390421,0.3701635,-0.017521288333333333,58029913.34959001,7122968173.976267,17999890.0,2069500.0,215786543.09558636,35921.08077428,4205.650554810003,31715.43021947,70610329985.52849,40553.0,6704.0,0.51959704,1.08158584,26638508877.12444
2021-06-09,943006.0,38342.73967381,9196.03833712,29146.70133669,,,,0.12956607,0.44351656,0.0032567283333333336,83830503.68501994,6556508033.949305,16843610.0,2031150.0,99927708.40013304,29565.03643337,3039.617481070003,26525.4189523,69717310328.01227,50040.0,7159.0,0.50153572,1.00616182,21104752805.3207
2021-06-10,887279.0,30954.72349454,9346.59988188,21608.12361266,,,,0.13105871,0.41100327,0.0027199933333333336,57896479.4804644,6794034028.895558,15712885.0,2192900.0,56787539.10609428,22958.66006443,-28.606848259998515,22987.26691269,70487933440.0798,46284.0,6601.0,0.50634803,1.02571864,15915432044.01092
2021-06-11,1009291.0,18371.11752435,1602.3891139100015,16768.72841044,,,,0.12980529,0.36420554,-0.005270488333333333,120312961.28801657,6417888741.146486,,,55099416.78556002,11592.92194014,1245.3007769100004,10347.62116323,67436539747.962074,41653.0,6178.0,0.49479204,0.9793829,16066182337.22898
2021-06-12,798375.0,18402.95965992,1228.1351043899995,17174.82455553,,,,0.13344405,0.5283621,0.0008973000000000001,35723808.81082,7246456564.083921,,,178009893.50069913,12016.80353412,2926.718425179999,9090.08510894,73841037779.65977,34351.0,5398.0,0.52318581,1.09725304,18052426223.79932
2021-06-13,950563.0,29341.13262676,756.7777208400003,28584.35490592,,,,0.13250414,0.46081814,0.009051068333333334,69256002.52639,7483075531.127392,12761340.0,3057850.0,121845691.75547448,30287.02683548,4186.403799169999,26100.62303631,76312345363.79173,48011.0,6446.0,0.50483543,1.01953059,20515824069.785698
2021-06-14,982687.0,25620.43590681,2178.459056849999,23441.97684996,,,,0.1340354,0.39733619,0.005658391666666666,63365640.09890983,7512226250.754755,12326770.0,3005295.0,59011594.8825881,29905.50919577,3895.7042690300004,26009.80492674,76125474287.73009,46858.0,7312.0,0.4976398,0.99060355,17872010539.48754
2021-06-15,951336.0,27550.11713322,1898.3184381899991,25651.79869503,,,,0.13925274,0.39197809,-0.004336515,140344684.61205703,7461350018.824375,13735765.0,2601055.0,39233448.15671332,29674.29524524,1811.84839603,27862.44684921,73262740246.5379,48278.0,6932.0,0.49202787,0.96861195,18889453720.80093
2021-06-16,864260.0,30405.09664405,-358.74052461999963,30763.83716867,,,,0.14155669,0.43473314,-0.010785713333333334,99813526.07135008,7525881750.520547,14871325.0,2253930.0,32627238.90901,31477.2616709,2964.487787009999,28512.77388389,72863372203.11758,46109.0,6591.0,0.49251505,0.97050177,16147012405.87829
2021-06-17,816938.0,41039.18489731,-3382.2422217600033,44421.42711907,,,,0.1406012,0.4584455,-0.017224921666666667,220828022.33462003,7013671747.230275,,,40393219.45918249,50580.25966202,3713.393250109999,46866.86641191,68549205312.17459,45874.0,6577.0,0.48783053,0.95247872,19934837326.91447
2021-06-18,693951.0,19098.14417114,1539.1454645199992,17558.99870662,,,,0.14293698,0.58285248,-0.023629156666666665,61383140.1921746,7068309006.738226,,,67995813.63297,24235.23338749,274.29675761999897,23960.93662987,68608239725.06758,36225.0,5466.0,0.50520236,1.02102824,15821957571.13799
2021-06-19,651968.0,25051.54527083,3981.017743029999,21070.5275278,,,,0.13798722,0.52655679,-0.009010553333333332,158927997.65815037,6864627295.560325,,,98828820.63157204,14604.42710712,656.3469194600002,13948.08018766,68794543308.25926,31335.0,5004.0,0.4982569,0.99305183,19693644998.79028
2021-06-20,823425.0,47729.25694957,-6528.039398740002,54257.29634831,,,,0.13832074,0.38638509,-0.012650874999999999,261157894.79788718,6083236472.165585,22381265.0,1287920.0,105714877.34751019,48789.07574247,4674.27220041,44114.80354206,62289527487.123375,41597.0,6387.0,0.49606088,0.9843667,33027392489.20904
2021-06-21,774373.0,56687.660954,2912.9502797899986,53774.71067421,,,,0.13601463,0.36679265,-0.018582563333333333,226127192.32107243,6161397912.26646,22681210.0,1596515.0,222347874.6749296,38881.65435768,-4584.031676949999,43465.68603463,62880679952.2307,40714.0,6315.0,0.50609048,1.02466233,35152296698.69699
2021-06-22,853832.0,38506.82445627,330.1272203499975,38176.69723592,,,,0.13317479,0.3562177,-0.020996664999999998,71174861.93667999,6249371840.087531,21240195.0,1580255.0,103476733.73150176,30071.19640586,1174.444718679999,28896.75168718,65433898100.37035,45314.0,6664.0,0.50488477,1.01973185,22703898525.86815
2021-06-23,859120.0,27114.73004322,-629.7386701700016,27744.46871339,,,,0.13436566,0.43596141,-0.012077718333333334,45594148.16283368,6489679920.465937,17735245.0,1997150.0,88786409.32640669,25181.79251659,-1406.5108089799978,26588.30332557,66883883145.36552,44859.0,6682.0,0.51014096,1.04140359,18427354983.74906
2021-06-24,864250.0,44095.88491478,-10740.446176650003,54836.33109143,,,,0.14155641,0.32433624,-0.003983538333333333,175472058.31008756,6183902730.79708,22376850.0,1396285.0,65421165.41057786,34891.04305104,1705.4958687199978,33185.54718232,61681276271.782715,44500.0,6202.0,0.49297356,0.97228373,24682407465.7427
2021-06-25,714973.0,29605.43709866,-4306.806870079996,33912.24396874,,,,0.13806014,0.46985913,-0.035932856666666665,103858052.85581155,6146832883.432375,,,122896030.6855996,15694.78206024,-1459.0666707699984,17153.84873101,62595618768.13932,34249.0,5524.0,0.50811375,1.03299035,24132550372.38264
2021-06-26,505311.0,29269.1522466,8300.704766389998,20968.44748021,,,,0.1357623,0.4320427,-0.030503528333333335,45125818.70483317,6540327578.318708,,,131201134.59394172,7693.25275074,-1421.4764232200005,9114.72917396,66180705790.308846,24863.0,4105.0,0.50619934,1.02510869,20888049551.68304
2021-06-27,787774.0,28247.92791717,-3879.7210809399985,32127.64899811,,,,0.13414385,0.46877586,0.004091191666666666,45902554.03035,6404340096.276684,11290525.0,1776425.0,49070110.85870796,24729.18411691,2938.105826589999,21791.07829032,66771918393.994194,45069.0,6223.0,0.50360125,1.01450949,17315209764.595528
2021-06-28,800655.0,24961.37881922,2729.0171018600013,22232.36171736,,,,0.14156536,0.56601621,0.0012634566666666666,28922327.51785,7048775342.9244995,9439275.0,2400425.0,94239220.94742681,27021.6826608,3161.1704437100016,23860.51221709,69408951477.07118,41836.0,5838.0,0.50948721,1.03868282,20114908831.85748
2021-06-29,775122.0,22011.86392127,-5072.102475299998,27083.96639657,,,,0.13753559,0.50473102,-0.0005253083333333333,92203539.77226,6660502136.448981,11049450.0,2033550.0,34451459.53835,29037.60186339,909.6398181999975,28127.96204519,67028470639.91944,42788.0,5679.0,0.49359335,0.97469762,17466854683.915253
2021-06-30,831221.0,17199.46150265,-9011.565202090002,26211.02670474,,,,0.1432187,0.48086039,-0.0038526483333333333,126763142.72945729,6587256155.169994,12619875.0,1630090.0,37906079.82357803,22918.82832515,-1495.9681735400009,24414.79649869,64559750033.94491,47062.0,6546.0,0.49174358,0.96751083,17138866654.76917
2021-07-01,809808.0,18506.75390349,-2761.0414401900016,21267.79534368,,,,0.14507299,0.43001086,-0.011676681666666668,37653176.32881764,6716341869.276169,12236875.0,1706600.0,55570702.34748831,23390.35392112,1125.6872959300017,22264.66662519,65078115280.96459,41517.0,5782.0,0.51113286,1.04554555,15531820858.69448
2021-07-02,1022355.0,12198.93757946,-52.7968244599997,12251.73440392,,,,0.14474399,0.4220926,-0.01066749,27455247.04194317,6876215234.789233,,,73603694.75311248,8006.54128296,1195.9017992400004,6810.63948372,66735881325.05299,44679.0,6034.0,0.51072931,1.04385836,12067679846.15683
2021-07-03,850495.0,12319.28394737,1222.4455464700004,11096.8384009,,,,0.14461116,0.45670573,-0.0007263366666666666,17846606.14587,6996618472.914934,,,65253226.74724834,7256.28790958,892.4065555099996,6363.88135407,68138744560.589645,33397.0,4701.0,0.50493101,1.0199205,10974657873.25738
2021-07-04,920372.0,17542.26814756,-322.83222947000104,17865.10037703,,,,0.14447637,0.38570815,-0.011123488333333334,132778218.62225,6672979819.165403,,,31833805.01525666,14336.81686213,2872.2429023099994,11464.57395982,65308789153.74473,42259.0,5615.0,0.48776426,0.95222614,16372905539.727
2021-07-05,838268.0,18143.54362313,-2684.4605403399983,20828.00416347,,,,0.14398067,0.41209786,-0.00855415,45713339.82796,6741162261.6355,10825295.0,1732625.0,54388679.07361747,17120.0711948,-1488.3095137900018,18608.38070859,65893057182.389984,44847.0,5599.0,0.5030135,1.01212709,15480116014.07496
2021-07-06,812879.0,21648.75394511,-5733.929372810002,27382.68331792,,,,0.14600546,0.38610211,0.001694045,40254996.69640709,6735996246.5411825,9963400.0,1824625.0,26001610.21549001,15764.00421514,-505.53069337000125,16269.53490851,65286139115.48242,44292.0,5792.0,0.50005228,1.00020914,11174703928.50758
2021-07-07,800772.0,22940.82263881,-2286.1431070100007,25226.96574582,,,,0.15192795,0.45272392,-0.020092178333333332,106453057.45410866,6787281401.9374485,11595370.0,1462470.0,36458705.75742511,27176.03484613,-1531.4211138300016,28707.45595996,63465641794.03529,45785.0,6175.0,0.49425635,0.97728631,14983162104.29852
2021-07-08,841440.0,23545.47203496,2289.6356774099986,21255.83635755,,,,0.14782073,0.43809838,-0.002219705,16275291.96237772,6797650973.45795,10753855.0,1549005.0,64318553.80920514,18478.79530007,-1494.3204822599982,19973.11578233,65252219726.22587,47133.0,5893.0,0.5168428,1.06971974,11504269537.27649
2021-07-09,699116.0,10819.79834637,681.5407596900004,10138.25758668,,,,0.14910137,0.43165668,0.005109358333333334,28389511.15202,6803054799.824671,,,25192641.04339845,5983.93870559,-539.8681461700007,6523.80685176,64610816022.93829,35950.0,5285.0,0.49908673,0.99635357,9431221280.51479
2021-07-10,712215.0,10843.98762067,-837.0075504100005,11680.99517108,,,,0.15172037,0.57784359,-0.000291195,6616821.40911,7072662820.574183,,,44339783.53209774,10727.14344053,1572.54062754,9154.60281299,65973923814.58798,31606.0,4345.0,0.51594223,1.06586912,8393338193.567
